offer_id,product,category,ingredient,count,type
48809588392266,Heart of Pink and Red Roses - Large,4,Amaranthus,8,stems count
48809588457802,Orange Roses - 12 Stems,1,Rose,12,stems count
48809588490570,Orange Roses - 24 Stems,1,Rose,24,stems count
48809588523338,Orange Roses - 36 Stems,1,Rose,36,stems count
48809588556106,Exotic Posy - 14 Inch,4,Anthurium,1,stems count
48809588556106,Exotic Posy - 14 Inch,4,Rose,3,stems count
48809588556106,Exotic Posy - 14 Inch,4,Berry,3,stems count
48809588556106,Exotic Posy - 14 Inch,4,Lily,2,stems count
48809588556106,Exotic Posy - 14 Inch,4,Chrysanthemum,4,stems count
48809588556106,Exotic Posy - 14 Inch,4,Foliage,5,stems count
48809588588874,Luxury Tropical Flower Arrangement,5,Anthurium,2,stems count
48809588588874,Luxury Tropical Flower Arrangement,5,Heliconia,5,stems count
48809588588874,Luxury Tropical Flower Arrangement,5,Safari Sunset,3,stems count
48809588687178,Luxury Roses Funeral Posy - 14 Inch,4,Rose,23,stems count
48809588785482,NAN Floral Letters,4,Rose,14,stems count
48809588785482,NAN Floral Letters,4,Gerbera,6,stems count
48809588785482,NAN Floral Letters,4,Chrysanthemum,8,stems count
48809588785482,NAN Floral Letters,4,Phlox,5,stems count
48809588818250,Sweet Roses and Hydrangea Wreath - 12 Inch,4,Rose,28,stems count
48809588818250,Sweet Roses and Hydrangea Wreath - 12 Inch,4,Hydrangea,6,stems count
48809588818250,Sweet Roses and Hydrangea Wreath - 12 Inch,4,Hypericum,8,stems count
48809588851018,Sweet Roses and Hydrangea Wreath - 14 Inch,4,Rose,28,stems count
48809588851018,Sweet Roses and Hydrangea Wreath - 14 Inch,4,Hydrangea,6,stems count
48809588851018,Sweet Roses and Hydrangea Wreath - 14 Inch,4,Hypericum,8,stems count
48809588883786,Sweet Roses and Hydrangea Wreath - 16 Inch,4,Rose,28,stems count
48809588883786,Sweet Roses and Hydrangea Wreath - 16 Inch,4,Hydrangea,6,stems count
48809588883786,Sweet Roses and Hydrangea Wreath - 16 Inch,4,Hypericum,8,stems count
48809588916554,Colourful Funeral Posy - Standard,4,Rose,5,stems count
48809588916554,Colourful Funeral Posy - Standard,4,Anthurium,3,stems count
48809588916554,Colourful Funeral Posy - Standard,4,Lily,4,stems count
48809588916554,Colourful Funeral Posy - Standard,4,Liatris,3,stems count
48809588949322,Colourful Funeral Posy - Deluxe,4,Rose,5,stems count
48809588949322,Colourful Funeral Posy - Deluxe,4,Anthurium,3,stems count
48809588949322,Colourful Funeral Posy - Deluxe,4,Lily,4,stems count
48809588949322,Colourful Funeral Posy - Deluxe,4,Liatris,3,stems count
48809588982090,Antique Flower Basket with Candles - Standard,4,Rose,30,stems count
48809588982090,Antique Flower Basket with Candles - Standard,4,Hydrangea,5,stems count
48809588982090,Antique Flower Basket with Candles - Standard,4,Foliage,4,stems count
48809588982090,Antique Flower Basket with Candles - Standard,4,Liatris,4,stems count
48809589014858,Colourful Oasis Dish - 14 Inch,4,Chrysanthemum,8,stems count
48809589014858,Colourful Oasis Dish - 14 Inch,4,Delphinium,5,stems count
48809589014858,Colourful Oasis Dish - 14 Inch,4,Lily,4,stems count
48809589014858,Colourful Oasis Dish - 14 Inch,4,Rose,5,stems count
48809589047626,Antique Flower Basket with Candles - Deluxe,4,Rose,30,stems count
48809589047626,Antique Flower Basket with Candles - Deluxe,4,Hydrangea,5,stems count
48809589047626,Antique Flower Basket with Candles - Deluxe,4,Foliage,4,stems count
48809589047626,Antique Flower Basket with Candles - Deluxe,4,Liatris,4,stems count
48809589080394,Appalachian Sun - Standard,1,Rose,11,stems count
48809589080394,Appalachian Sun - Standard,1,Hypericum,8,stems count
48809589080394,Appalachian Sun - Standard,1,Lisianthus,6,stems count
48809589080394,Appalachian Sun - Standard,1,Viburnum,5,stems count
48809589113162,Luxury Red Rose Funeral Casket Spray - Standard,4,Rose,50,stems count
48809589178698,Appalachian Sun - Deluxe,1,Rose,11,stems count
48809589178698,Appalachian Sun - Deluxe,1,Hypericum,8,stems count
48809589178698,Appalachian Sun - Deluxe,1,Lisianthus,6,stems count
48809589178698,Appalachian Sun - Deluxe,1,Viburnum,5,stems count
48809589211466,Guitar Funeral Tribute - Standard,4,Chrysanthemum,5,stems count
48809589244234,Luxury Red Rose Funeral Casket Spray - Deluxe,4,Rose,50,stems count
48809589309770,Guitar Funeral Tribute - Deluxe,4,Chrysanthemum,5,stems count
48809589342538,Yellow and White Funeral Wreath - 12 Inch,4,Rose,16,stems count
48809589342538,Yellow and White Funeral Wreath - 12 Inch,4,Chrysanthemum,18,stems count
48809589342538,Yellow and White Funeral Wreath - 12 Inch,4,Lisianthus,8,stems count
48809589342538,Yellow and White Funeral Wreath - 12 Inch,4,Freesia,12,stems count
48809589342538,Yellow and White Funeral Wreath - 12 Inch,4,Foliage,25,stems count
48809589408074,Yellow and White Funeral Wreath - 14 Inch,4,Rose,16,stems count
48809589408074,Yellow and White Funeral Wreath - 14 Inch,4,Chrysanthemum,18,stems count
48809589408074,Yellow and White Funeral Wreath - 14 Inch,4,Lisianthus,8,stems count
48809589408074,Yellow and White Funeral Wreath - 14 Inch,4,Freesia,12,stems count
48809589408074,Yellow and White Funeral Wreath - 14 Inch,4,Foliage,25,stems count
48809589440842,Yellow and White Funeral Wreath - 16 Inch,4,Rose,16,stems count
48809589440842,Yellow and White Funeral Wreath - 16 Inch,4,Chrysanthemum,18,stems count
48809589440842,Yellow and White Funeral Wreath - 16 Inch,4,Lisianthus,8,stems count
48809589440842,Yellow and White Funeral Wreath - 16 Inch,4,Freesia,12,stems count
48809589440842,Yellow and White Funeral Wreath - 16 Inch,4,Foliage,25,stems count
48809589473610,"Rose, Gerbera and Hydrangea Posy - 14 Inch",4,Rose,1,stems count
48809589473610,"Rose, Gerbera and Hydrangea Posy - 14 Inch",4,Gerbera,3,stems count
48809589473610,"Rose, Gerbera and Hydrangea Posy - 14 Inch",4,Hydrangea,1,stems count
48809589506378,"Roses, Freesia and Gerberas Wreath - 12 Inch",4,Gerbera,6,stems count
48809589506378,"Roses, Freesia and Gerberas Wreath - 12 Inch",4,Freesia,12,stems count
48809589506378,"Roses, Freesia and Gerberas Wreath - 12 Inch",4,Rose,9,stems count
48809589506378,"Roses, Freesia and Gerberas Wreath - 12 Inch",4,Hydrangea,5,stems count
48809589506378,"Roses, Freesia and Gerberas Wreath - 12 Inch",4,Hypericum,7,stems count
48809589506378,"Roses, Freesia and Gerberas Wreath - 12 Inch",4,Eucalyptus,8,stems count
48809589539146,"Roses, Freesia and Gerberas Wreath - 14 Inch",4,Gerbera,6,stems count
48809589539146,"Roses, Freesia and Gerberas Wreath - 14 Inch",4,Freesia,12,stems count
48809589539146,"Roses, Freesia and Gerberas Wreath - 14 Inch",4,Rose,9,stems count
48809589539146,"Roses, Freesia and Gerberas Wreath - 14 Inch",4,Hydrangea,5,stems count
48809589539146,"Roses, Freesia and Gerberas Wreath - 14 Inch",4,Hypericum,7,stems count
48809589539146,"Roses, Freesia and Gerberas Wreath - 14 Inch",4,Eucalyptus,8,stems count
48809589571914,"Roses, Freesia and Gerberas Wreath - 16 Inch",4,Gerbera,6,stems count
48809589571914,"Roses, Freesia and Gerberas Wreath - 16 Inch",4,Freesia,12,stems count
48809589571914,"Roses, Freesia and Gerberas Wreath - 16 Inch",4,Rose,9,stems count
48809589571914,"Roses, Freesia and Gerberas Wreath - 16 Inch",4,Hydrangea,5,stems count
48809589571914,"Roses, Freesia and Gerberas Wreath - 16 Inch",4,Hypericum,7,stems count
48809589571914,"Roses, Freesia and Gerberas Wreath - 16 Inch",4,Eucalyptus,8,stems count
48809589670218,Heart of Gold - Regular,4,Rose,100,stems count
48809589702986,Heart of Gold - Large,4,Rose,100,stems count
48809589997898,"Pink, Purple and White Funeral Posy - 14 Inch",4,Chrysanthemum,28,stems count
48809589997898,"Pink, Purple and White Funeral Posy - 14 Inch",4,Lily,2,stems count
48809589997898,"Pink, Purple and White Funeral Posy - 14 Inch",4,Rose,3,stems count
48809589997898,"Pink, Purple and White Funeral Posy - 14 Inch",4,Bouvardia,5,stems count
48809589997898,"Pink, Purple and White Funeral Posy - 14 Inch",4,Lisianthus,4,stems count
48809590030666,Pink Roses Heart Tribute - Regular,4,Rose,45,stems count
48809590063434,Pink Roses Heart Tribute - Large,4,Rose,45,stems count
48809590096202,Pink Lilies and Roses Sheaf - Standard,4,Lily,7,stems count
48809590096202,Pink Lilies and Roses Sheaf - Standard,4,Rose,1,stems approx
48809590096202,Pink Lilies and Roses Sheaf - Standard,4,Eucalyptus,1,stems approx
48809590096202,Pink Lilies and Roses Sheaf - Standard,4,Foliage,8,stems count
48809590128970,Pink Lilies and Roses Sheaf - Deluxe,4,Lily,7,stems count
48809590128970,Pink Lilies and Roses Sheaf - Deluxe,4,Rose,1,stems approx
48809590128970,Pink Lilies and Roses Sheaf - Deluxe,4,Eucalyptus,1,stems approx
48809590128970,Pink Lilies and Roses Sheaf - Deluxe,4,Foliage,8,stems count
48809590161738,Scented Funeral Flowers - 14 Inch,4,Lily,4,stems count
48809590161738,Scented Funeral Flowers - 14 Inch,4,Rose,9,stems count
48809590161738,Scented Funeral Flowers - 14 Inch,4,Berry,5,stems count
48809590161738,Scented Funeral Flowers - 14 Inch,4,Baby's-breath,8,stems count
48809590161738,Scented Funeral Flowers - 14 Inch,4,Gypsophila,8,stems count
48809590325578,Regular Classic Sheaf - Standard,4,Chrysanthemum,8,stems count
48809590325578,Regular Classic Sheaf - Standard,4,Rose,6,stems count
48809590325578,Regular Classic Sheaf - Standard,4,Freesia,5,stems count
48809590325578,Regular Classic Sheaf - Standard,4,Lily,2,stems count
48809590358346,Regular Classic Sheaf - Deluxe,4,Chrysanthemum,8,stems count
48809590358346,Regular Classic Sheaf - Deluxe,4,Rose,6,stems count
48809590358346,Regular Classic Sheaf - Deluxe,4,Freesia,5,stems count
48809590358346,Regular Classic Sheaf - Deluxe,4,Lily,2,stems count
48809590391114,Single Ended White and Red Regular Funeral Sheaf - Standard,4,Gerbera,3,stems count
48809590391114,Single Ended White and Red Regular Funeral Sheaf - Standard,4,Chrysanthemum,5,stems count
48809590391114,Single Ended White and Red Regular Funeral Sheaf - Standard,4,Delphinium,1,stems approx
48809590391114,Single Ended White and Red Regular Funeral Sheaf - Standard,4,Gypsophila,8,stems count
48809590423882,Single Ended White and Red Regular Funeral Sheaf - Deluxe,4,Gerbera,3,stems count
48809590423882,Single Ended White and Red Regular Funeral Sheaf - Deluxe,4,Chrysanthemum,5,stems count
48809590423882,Single Ended White and Red Regular Funeral Sheaf - Deluxe,4,Delphinium,1,stems approx
48809590423882,Single Ended White and Red Regular Funeral Sheaf - Deluxe,4,Gypsophila,8,stems count
48809590456650,Red and White Funeral Spray - Standard,4,Rose,12,stems count
48809590456650,Red and White Funeral Spray - Standard,4,Amaryllis,1,stems approx
48809590456650,Red and White Funeral Spray - Standard,4,Freesia,1,stems approx
48809590456650,Red and White Funeral Spray - Standard,4,Astilbe,1,stems approx
48809590456650,Red and White Funeral Spray - Standard,4,Foliage,8,stems count
48809590489418,Red and White Funeral Spray - Deluxe,4,Rose,12,stems count
48809590489418,Red and White Funeral Spray - Deluxe,4,Amaryllis,1,stems approx
48809590489418,Red and White Funeral Spray - Deluxe,4,Freesia,1,stems approx
48809590489418,Red and White Funeral Spray - Deluxe,4,Astilbe,1,stems approx
48809590489418,Red and White Funeral Spray - Deluxe,4,Foliage,8,stems count
48809590554954,Pinks and Lilies Flower Wreath - 12 Inch,4,Lily,4,stems count
48809590554954,Pinks and Lilies Flower Wreath - 12 Inch,4,Gypsophila,8,stems count
48809590554954,Pinks and Lilies Flower Wreath - 12 Inch,4,Rose,12,stems count
48809590554954,Pinks and Lilies Flower Wreath - 12 Inch,4,Chrysanthemum,5,stems count
48809590554954,Pinks and Lilies Flower Wreath - 12 Inch,4,Hydrangea,4,stems count
48809590587722,Single Ended White Lilies Funeral Spray - Standard,4,Lily,7,stems count
48809590587722,Single Ended White Lilies Funeral Spray - Standard,4,Baby's-breath,8,stems count
48809590587722,Single Ended White Lilies Funeral Spray - Standard,4,Foliage,15,stems count
48809590620490,Pinks and Lilies Flower Wreath - 14 Inch,4,Lily,4,stems count
48809590620490,Pinks and Lilies Flower Wreath - 14 Inch,4,Gypsophila,8,stems count
48809590620490,Pinks and Lilies Flower Wreath - 14 Inch,4,Rose,12,stems count
48809590620490,Pinks and Lilies Flower Wreath - 14 Inch,4,Chrysanthemum,5,stems count
48809590620490,Pinks and Lilies Flower Wreath - 14 Inch,4,Hydrangea,4,stems count
48809590653258,Pinks and Lilies Flower Wreath - 16 Inch,4,Lily,4,stems count
48809590653258,Pinks and Lilies Flower Wreath - 16 Inch,4,Gypsophila,8,stems count
48809590653258,Pinks and Lilies Flower Wreath - 16 Inch,4,Rose,12,stems count
48809590653258,Pinks and Lilies Flower Wreath - 16 Inch,4,Chrysanthemum,5,stems count
48809590653258,Pinks and Lilies Flower Wreath - 16 Inch,4,Hydrangea,4,stems count
48809590686026,Single Ended White Lilies Funeral Spray - Deluxe,4,Lily,7,stems count
48809590686026,Single Ended White Lilies Funeral Spray - Deluxe,4,Baby's-breath,8,stems count
48809590686026,Single Ended White Lilies Funeral Spray - Deluxe,4,Foliage,15,stems count
48809590718794,Pillow Funeral Tribute,4,Chrysanthemum,25,stems count
48809590718794,Pillow Funeral Tribute,4,Lily,3,stems count
48809590718794,Pillow Funeral Tribute,4,Lisianthus,6,stems count
48809590718794,Pillow Funeral Tribute,4,Bouvardia,8,stems count
48809590751562,White and Blue Flowers Posy - Standard,4,Gerbera,5,stems count
48809590751562,White and Blue Flowers Posy - Standard,4,Delphinium,8,stems count
48809590751562,White and Blue Flowers Posy - Standard,4,Chrysanthemum,5,stems count
48809590751562,White and Blue Flowers Posy - Standard,4,Foliage,12,stems count
48809590784330,White and Blue Flowers Posy - Deluxe,4,Gerbera,5,stems count
48809590784330,White and Blue Flowers Posy - Deluxe,4,Delphinium,8,stems count
48809590784330,White and Blue Flowers Posy - Deluxe,4,Chrysanthemum,5,stems count
48809590784330,White and Blue Flowers Posy - Deluxe,4,Foliage,12,stems count
48809590817098,White and Pink Funeral Cross Tribute,4,Rose,5,stems count
48809590817098,White and Pink Funeral Cross Tribute,4,Lisianthus,3,stems count
48809590817098,White and Pink Funeral Cross Tribute,4,Chrysanthemum,8,stems count
48809590817098,White and Pink Funeral Cross Tribute,4,Foliage,5,stems count
48809590849866,White Elegance Flower Basket - Standard,4,Hydrangea,2,stems count
48809590849866,White Elegance Flower Basket - Standard,4,Chrysanthemum,3,stems count
48809590849866,White Elegance Flower Basket - Standard,4,Rose,5,stems count
48809590849866,White Elegance Flower Basket - Standard,4,Snapdragons,3,stems count
48809590882634,White Elegance Flower Basket - Deluxe,4,Hydrangea,2,stems count
48809590882634,White Elegance Flower Basket - Deluxe,4,Chrysanthemum,3,stems count
48809590882634,White Elegance Flower Basket - Deluxe,4,Rose,5,stems count
48809590882634,White Elegance Flower Basket - Deluxe,4,Snapdragons,3,stems count
48809590980938,Blue Heart Funeral Tribute - Regular,4,Rose,8,stems count
48809590980938,Blue Heart Funeral Tribute - Regular,4,Amaranthus,3,stems count
48809590980938,Blue Heart Funeral Tribute - Regular,4,Delphinium,5,stems count
48809591013706,Red and White Funeral Posy - 14 Inch,4,Gerbera,9,stems count
48809591013706,Red and White Funeral Posy - 14 Inch,4,Rose,8,stems count
48809591013706,Red and White Funeral Posy - 14 Inch,4,Freesia,6,stems count
48809591013706,Red and White Funeral Posy - 14 Inch,4,Gypsophila,5,stems count
48809591046474,Blue Heart Funeral Tribute - Large,4,Rose,8,stems count
48809591046474,Blue Heart Funeral Tribute - Large,4,Amaranthus,3,stems count
48809591046474,Blue Heart Funeral Tribute - Large,4,Delphinium,5,stems count
48809591079242,Regular White and Green Funeral Flower Spray - Standard,4,Chrysanthemum,18,stems count
48809591079242,Regular White and Green Funeral Flower Spray - Standard,4,Thistle,8,stems count
48809591112010,Regular White and Green Funeral Flower Spray - Deluxe,4,Chrysanthemum,18,stems count
48809591112010,Regular White and Green Funeral Flower Spray - Deluxe,4,Thistle,8,stems count
48809591144778,Roses and Chrysanthemum Funeral Posy - 14 Inch,4,Rose,14,stems count
48809591144778,Roses and Chrysanthemum Funeral Posy - 14 Inch,4,Chrysanthemum,8,stems count
48809591144778,Roses and Chrysanthemum Funeral Posy - 14 Inch,4,Astilbe,4,stems count
48809591144778,Roses and Chrysanthemum Funeral Posy - 14 Inch,4,Begonia,6,stems count
48809591177546,Small White Casket Arrangement - Standard,4,Lily,65,stems count
48809591177546,Small White Casket Arrangement - Standard,4,Snapdragons,7,stems count
48809591177546,Small White Casket Arrangement - Standard,4,Rose,8,stems count
48809591177546,Small White Casket Arrangement - Standard,4,Calla Lily,5,stems count
48809591243082,Small White Casket Arrangement - Deluxe,4,Lily,65,stems count
48809591243082,Small White Casket Arrangement - Deluxe,4,Snapdragons,7,stems count
48809591243082,Small White Casket Arrangement - Deluxe,4,Rose,8,stems count
48809591243082,Small White Casket Arrangement - Deluxe,4,Calla Lily,5,stems count
48809591275850,White Flowers in an Oasis Dish - Standard,4,Chrysanthemum,3,stems count
48809591275850,White Flowers in an Oasis Dish - Standard,4,Rose,5,stems count
48809591275850,White Flowers in an Oasis Dish - Standard,4,Delphinium,5,stems count
48809591275850,White Flowers in an Oasis Dish - Standard,4,Snapdragons,4,stems count
48809591275850,White Flowers in an Oasis Dish - Standard,4,Foliage,8,stems count
48809591308618,White Flowers in an Oasis Dish - Deluxe,4,Chrysanthemum,3,stems count
48809591308618,White Flowers in an Oasis Dish - Deluxe,4,Rose,5,stems count
48809591308618,White Flowers in an Oasis Dish - Deluxe,4,Delphinium,5,stems count
48809591308618,White Flowers in an Oasis Dish - Deluxe,4,Snapdragons,4,stems count
48809591308618,White Flowers in an Oasis Dish - Deluxe,4,Foliage,8,stems count
48809591439690,Blue and Yellow - 12 Inch,4,Rose,16,stems count
48809591439690,Blue and Yellow - 12 Inch,4,Chrysanthemum,12,stems count
48809591439690,Blue and Yellow - 12 Inch,4,Iris,8,stems count
48809591439690,Blue and Yellow - 12 Inch,4,Freesia,6,stems count
